"","rider_id","avg_assign","avg_pickup","avg_deliver","avg_waiting","avg_ODdist","daily_delivered_stores","daily_franchise_share","num_working_days","share_weekdays","tenure","avg_order_level","Treat","avg_orders_shift","avg_duration_shift","median_idle_shift","prof","prof30","prof50","prof70","prof90","prof_low","prof_med","prof_high","avg_total_shift","avg_share_aggshift","avg_orders_aggshift","avg_duration_aggshift","avg_working_duration","avg_idle_duration","daily_total_order","avg_share_workingd","avg_share_idled","avg_orders_per_workingd","avg_daily_profit","distance","weights","subclass"
"370",51482,88.3847874720358,641.248322147651,481.464205816555,1211.09731543624,0.971619227088867,24.5652173913043,0.360039318746786,5.33333333333333,0.738095238095238,109,4619.96810812324,0,2.77639751552795,2021.91304347826,124,4.43862826102738,0,0,0,0,0,0,0,14,0.58321231198469,4.21529424681599,2977.37683355292,28306.7826086957,3269.94057971014,38.8695652173913,0.900308004437723,0.0996919955622773,4.43862826102738,112376.086956522,0.936913212250318,1,"34"
"371",51680,82.276740237691,692.633276740238,622.881154499151,1397.79117147708,0.935033433132515,16.08,0.298491893211707,5.66666666666667,0.644444444444444,105,4346.0365395987,0,3.78778135048232,2266.25723472669,86,5.50176936566069,1,1,0,0,1,1,0,12.44,0.800474636474636,4.66943434343434,2710.85432167832,28192.24,2702.69,47.12,0.916244356934561,0.0837556430654386,5.50176936566069,129812,0.888182735327472,1,"13"
"373",51791,77.5578330893119,386.761346998536,604.386530014641,1068.70571010249,1.08668652200816,19.0952380952381,0.353407665853279,4.33333333333333,0.616666666666667,103,4513.08250651762,0,1.9185393258427,1123.88764044944,243,4.87247518570929,1,0,0,0,1,0,0,16.952380952381,0.516449314279487,2.86510817225103,1538.80325124611,19052.5714285714,5144.56031746032,32.5238095238095,0.793831253446203,0.206168746553797,4.87247518570929,96861.9047619048,0.637410079114102,1,"80"
"374",51797,69.4609004739336,381.970379146919,582.56990521327,1034.00118483412,1.4603385909865,23.9230769230769,0.178031272895605,5.66666666666667,0.777777777777778,103,3297.08093252581,0,2.80398671096346,1476.58803986711,193.091666666667,6.04193521494083,1,1,1,0,1,1,1,11.5769230769231,0.685416767780128,3.56084310988157,1772.59222166722,17094.3461538462,2860.95576923077,32.4615384615385,0.879561767170098,0.120438232829902,6.04193521494083,97319.2307692308,0.482212062472877,1,"59"
"376",51999,90.7322175732218,587.55230125523,493.692050209205,1171.97656903766,0.798327988191557,22.5,0.281185149850291,5,0.555555555555556,100,5250.53155607367,1,3.23848238482385,1744.62059620596,196,5.79536074581901,1,1,1,0,1,1,1,15.375,0.751644626765563,4.17745722844407,2175.08442803541,26823.5416666667,4184.13541666667,49.7916666666667,0.871971531762589,0.128028468237411,5.79536074581901,140979.166666667,0.788257453512984,1,"86"
"385",52706,40.189349112426,645.10798816568,611.059171597633,1296.35650887574,1.67860337331916,15.3,0.261744026742092,5.33333333333333,0.682539682539683,85,2862.80387893769,0,2.26086956521739,1696.89297658863,296,4.02214257644164,0,0,0,0,0,0,0,14.95,0.567401921693717,3.15217948717949,2146.05773310023,25368.55,4917.53333333333,33.8,0.834825682582668,0.165174317417332,4.02214257644164,108885,0.808080642044065,1,"91"
"386",52782,107.205882352941,412.066176470588,507.735294117647,1027.00735294118,0.830461324559975,3.73076923076923,0.781684981684982,5.66666666666667,0.626984126984127,83,6206.59337474639,1,1.17241379310345,952.120689655172,26.85,4.27731695931043,0,0,0,0,0,0,0,4.46153846153846,0.158150183150183,2.30769230769231,1423.03846153846,4247.92307692308,255.892521367521,5.23076923076923,0.946551440987246,0.0534485590127539,4.27731695931043,15676.9230769231,0.764924091021843,1,"87"
"387",52796,24.1977401129943,421.209039548023,487.21186440678,932.618644067797,0.907564338929411,7.42857142857143,0.673960265924552,6.33333333333333,0.682539682539683,83,5590.94371501214,0,1.30627306273063,964.878228782288,39.2833333333333,4.4000242261794,0,0,0,0,0,0,0,9.67857142857143,0.239841012162441,2.34420289855072,1419.27246376812,9338.64285714286,1128.37261904762,12.6428571428571,0.908121765024738,0.0918782349752619,4.4000242261794,37825,0.727849977786719,1,"128"
"388",52836,57.6103646833013,426.395393474088,694.616122840691,1178.62188099808,0.956031488624889,14.08,0.287891412680886,5.66666666666667,0.771428571428571,83,4671.8059552421,0,2.38990825688073,1291.87614678899,107.433333333333,5.84249076688069,1,1,1,0,1,1,1,8.72,0.655792207792208,3.16999278499279,1623.56713275613,11265.16,2029.05066666667,20.84,0.877905037225314,0.122094962774686,5.84249076688069,58176,0.607336007443871,1,"9"
"391",52922,35.8670520231214,606.566473988439,599.349710982659,1241.78323699422,1.05111734817256,11.1481481481481,0.251358901771698,6,0.66031746031746,82,4689.32713500367,1,3.46,1911.59,32,5.96793702572561,1,1,1,0,1,1,1,7.40740740740741,0.662773234995457,4.78489010989011,2585.91285103785,14159.9259259259,1208.10864197531,25.6296296296296,0.933980818389116,0.0660191816108836,5.96793702572561,71453.7037037037,0.739259576046898,1,"88"
"392",52996,65.3353293413174,203.129341317365,447.950898203593,716.415568862275,1.27591234539448,22.4230769230769,0.177280569002961,5.66666666666667,0.7,81,3816.24988612647,1,1.20317002881844,680.910662824208,265,4.24690913243569,0,0,0,0,0,0,0,26.6923076923077,0.187577505014382,2.09903846153846,1074.92889194139,18175.0769230769,9627.76923076923,32.1153846153846,0.667287378747823,0.332712621252177,4.24690913243569,96580.7692307692,0.739334192954868,1,"89"
"393",53021,258.05,645.989473684211,552.557894736842,1456.59736842105,1.4124386234069,6.07692307692308,0.292673992673993,6.33333333333333,0.676190476190476,80,3873.88088538796,0,2.2093023255814,1271.04651162791,42.35,5.76639641184416,1,1,1,0,1,1,1,6.61538461538461,0.509107559107559,3.58979828042328,1791.05658068783,8408.46153846154,882.26360042735,14.6153846153846,0.928737056887652,0.0712629431123477,5.76639641184416,43201.1538461538,0.545302023511723,1,"79"
"395",53291,110.583333333333,800.821256038647,608.804347826087,1520.20893719807,1.23304745002597,9.64705882352941,0.3118567706803,3.66666666666667,0.366666666666667,75,3192.58121198371,1,4.75862068965517,3146.75862068966,205,5.05834538036055,1,0,0,0,1,0,0,10.2352941176471,0.765744631185808,6.4175985778927,4075.37369460605,32208,2412.43333333333,48.7058823529412,0.932056166808284,0.0679438331917162,5.05834538036055,149223.529411765,0.915881286764835,1,"90"
"399",53327,37.0716253443526,325.633608815427,419.011019283747,781.716253443526,1.08991502267635,7.37037037037037,0.452871305649083,6.33333333333333,0.676190476190476,74,4311.51296328692,0,1.16346153846154,798.99358974359,73.9583333333333,4.37799742809802,0,0,0,0,0,0,0,11.5555555555556,0.137196602719479,2.17685185185185,1269.91388888889,9232.81481481482,2488.27283950617,13.4444444444444,0.840010334028157,0.159989665971843,4.37799742809802,37618.5185185185,0.739752832465662,1,"69"
"400",53328,61.2504004271223,435.417512012814,683.077415910304,1179.74532835024,0.982317106065737,30.5,0.335003571974629,6.33333333333333,0.738095238095238,74,4728.25822437076,1,4.18080357142857,2063.97544642857,179,6.51404256606135,1,1,1,0,1,1,1,16,0.892027620111216,4.68123919731063,2288.63479496402,33023.6071428571,4005.7880952381,66.8928571428571,0.895369355104801,0.104630644895199,6.51404256606135,194921.428571429,0.816335364515869,1,"91"
"403",53388,60.5247813411079,561.98250728863,659.151603498542,1281.65889212828,1.16891503623607,12.0555555555556,0.345945507832763,4.33333333333333,0.683333333333333,73,4215.84641469146,0,1.99418604651163,1685.75581395349,224,3.70450714923432,0,0,0,0,0,0,0,9.55555555555556,0.612419833253167,2.58096841430175,2123.4247314414,16108.3333333333,2370.14814814815,19.0555555555556,0.87825022166388,0.12174977833612,3.70450714923432,56400,0.766261783517325,1,"62"
"410",53673,96.2985074626866,250.825870646766,419.487562189055,766.611940298507,1.069402665728,11.4285714285714,0.150955294705295,3.33333333333333,0.738095238095238,68,4205.28208903288,1,1.54615384615385,824.353846153846,75.5,5.74621705375622,1,1,1,0,1,1,1,9.28571428571429,0.450270562770563,2.28928571428571,1155.72619047619,7654.71428571429,1319.85714285714,14.3571428571429,0.848371767697374,0.151628232302626,5.74621705375622,43128.5714285714,0.363103891603086,1,"92"
"411",53681,53.1821493624772,181.591985428051,383.604735883424,618.378870673953,1.21325571159831,22.2222222222222,0.171914848138681,6.66666666666667,0.698412698412698,67,3959.27763722591,1,1.29940828402367,579.208284023669,118,5.98513868410459,1,1,1,0,1,1,1,31.2962962962963,0.244915964458484,2.20219812239043,857.744600591716,18127.0740740741,6194.28271604938,40.6666666666667,0.752386295792727,0.247613704207273,5.98513868410459,122344.444444444,0.245974151412632,1,"93"
"412",53684,68.413344182262,618.545158665582,706.59886086249,1393.55736371033,1.45718198448888,18,0.316127631809419,5.66666666666667,0.644444444444444,67,3838.40998253051,1,2.82528735632184,1821.77011494253,227,4.71195150265097,1,0,0,0,1,0,0,16.7307692307692,0.736173528811463,3.42528699932546,2118.84912694143,30479.6153846154,5237.72884615385,47.2692307692308,0.858387926580938,0.141612073419062,4.71195150265097,149736.538461538,0.853889179548178,1,"94"
"413",53772,16.2,348.90303030303,514.509090909091,879.612121212121,1.10606517313457,7.96296296296296,0.690032601143712,6,0.726984126984127,66,4937.67564131859,0,1.2992125984252,936.782152230971,74.7333333333333,4.14484930735626,0,0,0,0,0,0,0,14.1111111111111,0.229424806394378,2.32660256410256,1345.20224358974,13219.037037037,3644.88395061728,18.3333333333333,0.834663253461725,0.165336746538275,4.14484930735626,54496.2962962963,0.780518444549993,1,"18"
"414",53818,59.2507102272727,208.946732954545,449.957386363636,718.154829545455,1.11212482905471,28.6666666666667,0.198293753268155,6.33333333333333,0.682539682539683,66,4439.34307488915,0,1.71498172959805,734.066991473812,238,5.70104654505086,1,1,0,0,1,1,0,30.4074074074074,0.483388127923571,2.44480312604238,962.248729337653,22321.0740740741,10367.2222222222,52.1481481481481,0.682354452544214,0.317645547455786,5.70104654505086,156292.592592593,0.6373667934007,1,"25"
"415",53843,51.55,195.975806451613,489.759677419355,737.285483870968,1.12150793053085,15.8333333333333,0.228386956037885,5.66666666666667,0.755555555555556,66,4420.55787082146,0,1.48681055155875,711.199040767386,156,5.55426540140668,1,1,0,0,1,1,0,17.375,0.430904275892666,2.14550414862915,971.07901034151,12357.0833333333,4604.05,25.8333333333333,0.741448955148241,0.258551044851759,5.55426540140668,77754.1666666667,0.494063526624784,1,"120"
"416",53864,28.8161764705882,340.795955882353,612.911764705882,982.523897058824,1.23417627569714,30.2916666666667,0.202525096613419,6,0.66031746031746,65,3834.58273062931,0,2.57210401891253,1244.94562647754,206,6.18067172742917,1,1,1,0,1,1,1,17.625,0.57806749958642,3.85609517797018,1747.09480970418,21942.1666666667,4747.65416666667,45.3333333333333,0.829458424255035,0.170541575744965,6.18067172742917,131245.833333333,0.584629536026272,1,"14"
"417",53924,31.95703125,437.3994140625,389.44140625,858.7978515625,0.971586491423975,13.8518518518519,0.39913401473859,6.33333333333333,0.676190476190476,64,5067.98034601573,1,1.88929889298893,1052.4852398524,177,5.30632335729296,1,1,0,0,1,1,0,20.0740740740741,0.470503174740383,2.84281916643028,1472.65180719486,21127.6666666667,5982.69382716049,37.9259259259259,0.820264271359402,0.179735728640598,5.30632335729296,105792.962962963,0.755167927630407,1,"95"
"421",53983,61.0913978494624,292.450268817204,297.22311827957,650.764784946237,1.14458959173095,15.7931034482759,0.16850392774857,6.66666666666667,0.698412698412698,63,4099.70946908876,0,1.39587242026266,662.279549718574,252,5.31730989593723,1,1,0,0,1,1,0,18.3793103448276,0.279023053286425,2.36226551226551,969.692394387222,12172.2413793103,5992.50402298851,25.6551724137931,0.7058678143849,0.2941321856151,5.31730989593723,72586.2068965517,0.585286532011273,1,"48"
"422",54230,71.3667883211679,174.686131386861,449.155109489051,695.20802919708,1.29678062362928,15.6538461538462,0.216444923854426,6,0.715873015873016,60,3787.86937150309,0,1.32048192771084,655.173493975904,188.5,5.01141416058972,1,0,0,0,1,0,0,15.9615384615385,0.323382667549433,2.07912087912088,901.604258241758,10457.5769230769,5202.90576923077,21.0769230769231,0.701838474823454,0.298161525176546,5.01141416058972,63626.9230769231,0.579803667748929,1,"68"
"423",54253,75.6585365853659,317.238482384824,426.476964769648,819.373983739837,0.836314708543784,6.88888888888889,0.733627278071723,6,0.66031746031746,59,6533.88555008901,0,1.20983606557377,763.75737704918,42.9833333333333,5.07707388673793,1,0,0,0,1,0,0,11.2962962962963,0.161558237211832,2.39393939393939,1209.30984848485,8627.62962962963,1633.73271604938,13.6666666666667,0.881970098576556,0.118029901423444,5.07707388673793,41281.4814814815,0.645105736772839,1,"47"
"424",54281,92.3290548424738,450.39089848308,415.249708284714,957.969661610268,1.23308844460933,9.16,0.247997890997891,5.66666666666667,0.638095238095238,59,4744.40267977021,1,1.64176245210728,1032.34674329502,295,4.19998741173689,0,0,0,0,0,0,0,20.88,0.37047390327616,2.82851104451104,1604.53785980686,21555.4,7944.24,34.28,0.731236013407416,0.268763986592584,4.19998741173689,107840,0.833602878933628,1,"96"
"425",54283,138.210095497954,895.914051841746,728.319236016371,1762.44338335607,1.28866164244599,13.7407407407407,0.271445951273317,6.33333333333333,0.682539682539683,59,3280.03454427534,0,2.48474576271186,2062.57288135593,46.6333333333333,3.97214153948295,0,0,0,0,0,0,0,10.9259259259259,0.706364314697648,3.13511169900059,2459.5365827588,22535.5185185185,2130.37160493827,27.1481481481481,0.925179130780259,0.074820869219741,3.97214153948295,79688.8888888889,0.911230696362246,1,"43"
"427",54322,34.3048780487805,253.268292682927,462.292682926829,749.865853658537,1.73162373593158,1.79166666666667,0.243055555555556,5.66666666666667,0.771428571428571,58,2972.08115172989,1,1.06493506493506,711.896103896104,39.55,5.80567429266122,1,1,1,0,1,1,1,3.20833333333333,0.0545634920634921,2,1259.375,2284,148.353564814815,3.41666666666667,0.960560016915871,0.0394399830841291,5.80567429266122,9333.33333333333,0.53034025808389,1,"97"
"429",54336,29.6775956284153,511.275956284153,436.311475409836,977.265027322404,1.03867863262453,6.83333333333333,0.544752354127354,6,0.66031746031746,58,5007.76668660482,0,2.77272727272727,1381.08333333333,42.5,6.55427979040594,1,1,1,0,1,1,1,5.5,0.757986111111111,3.48726851851852,1701.35763888889,7595.95833333333,873.615405092593,15.25,0.923015189874651,0.0769848101253488,6.55427979040594,44858.3333333333,0.499034979047099,1,"8"
"431",54411,34.0892857142857,243.267857142857,350.303571428571,627.660714285714,1.27329883086415,1.63636363636364,0.333333333333333,5,0.755555555555556,57,7333.98428280273,1,1.01818181818182,596.090909090909,19.1166666666667,6.2890002034456,1,1,1,0,1,1,1,2.5,0.0454545454545455,2,829,1490.22727272727,117.28928030303,2.54545454545455,0.957317506571217,0.0426824934287827,6.2890002034456,7009.09090909091,0.495003999696068,1,"98"
"436",54572,44.970802919708,696.211678832117,647.78102189781,1388.96350364963,1.16411479999925,2.54545454545455,0.675757575757576,3,0.333333333333333,56,4344.70835689354,1,3.60526315789474,2264.21052631579,7.68333333333333,5.57310142787854,1,1,0,0,1,1,0,3.45454545454545,0.825757575757576,4.18939393939394,2591.42424242424,7821.81818181818,354.634848484849,12.4545454545455,0.971338418384929,0.0286615816150705,5.57310142787854,37145.4545454545,0.559234642380465,1,"100"
"438",54646,221.770096463022,696.323151125402,670.239549839228,1588.33279742765,1.11148089912472,20.6666666666667,0.213265300848825,3.66666666666667,0.722222222222222,55,4039.92485691924,0,2.93396226415094,1975.46226415094,288,4.5395539496539,0,0,0,0,0,0,0,14.1333333333333,0.676853886853887,3.83870166870167,2451.69058090058,27919.8666666667,4419.01222222222,41.4666666666667,0.862354529775626,0.137645470224374,4.5395539496539,122526.666666667,0.83974804678393,1,"53"
"439",54664,139.625978090767,634.205007824726,567.846635367762,1341.67762128326,1.19789326884841,9.92307692307692,0.41494882066149,5.66666666666667,0.698412698412698,55,3387.43292476718,1,1.72702702702703,1288.22972972973,154.5,4.15532266477316,0,0,0,0,0,0,0,14.2307692307692,0.530063589251659,2.30870316285022,1629.67466082937,18332.5,3507.18205128205,24.5769230769231,0.863955734586077,0.136044265413923,4.15532266477316,71000,0.764012159780656,1,"101"
"442",54849,278.265060240964,773.95983935743,631.746987951807,1683.9718875502,1.18918091582708,8.88888888888889,0.226952060285394,4.66666666666667,0.633333333333333,53,3828.09158596226,0,3.32,2218.08,19.6,5.06197931668682,1,0,0,0,1,0,0,4.16666666666667,0.81984126984127,3.92824074074074,2547.07407407407,9242,593.035185185185,13.8333333333333,0.960345623474076,0.0396543765259241,5.06197931668682,41227.7777777778,0.699866878916193,1,"119"
"443",54917,23.6907894736842,371.065789473684,364.914473684211,759.671052631579,1.21944345621519,2.75,0.444047619047619,6.33333333333333,0.742857142857143,52,3899.05918856833,1,1.14285714285714,782.022556390977,38.7083333333333,4.90361227096398,1,0,0,0,1,0,0,4.75,0.0760770975056689,2.19444444444444,1223.27777777778,3714.60714285714,508.727579365079,5.42857142857143,0.916598300874265,0.0834016991257351,4.90361227096398,14967.8571428571,0.687510619772205,1,"102"
"445",55017,53.8847262247839,383.314121037464,469.553314121037,906.752161383285,1.39239157216916,12.5652173913043,0.125592398844182,5.33333333333333,0.611111111111111,51,3020.23091759048,0,1.5021645021645,968.398268398268,190,4.62116309773577,0,0,0,0,0,0,0,10.0434782608696,0.375465476552433,2.38849206349206,1324.35529100529,9726.08695652174,2390.04347826087,15.0869565217391,0.815991406450521,0.184008593549479,4.62116309773577,44065.2173913043,0.525666125330874,1,"118"
"447",55278,69.3424878836834,582.495961227787,545.008077544426,1196.8465266559,1.01306297432061,10.2307692307692,0.175852672968058,6.33333333333333,0.682539682539683,48,4628.97204397771,1,2.38076923076923,1572.48076923077,43,4.96027081266667,1,0,0,0,1,0,0,10,0.646986111550591,3.2251225270456,1969.21390810045,15724.8076923077,1994.46538461538,23.8076923076923,0.907587789835698,0.0924122101643021,4.96027081266667,67376.9230769231,0.796374399827536,1,"104"
"448",55308,38.1733333333333,469.986666666667,458.32,966.48,1.01111277146998,8,0.666666666666667,2,1,48,4321.62304619513,0,2.08333333333333,1291.25,272,4.41393416943098,0,0,0,0,0,0,0,12,0.743961352657005,2.80769230769231,1910.11217948718,15495,4441.66666666667,25,0.839976411848568,0.160023588151432,4.41393416943098,71233.3333333333,0.599029090334514,1,"3"
"450",55426,26.6832298136646,313.080745341615,574.509316770186,914.273291925466,1.18557818450934,7,0.260946196660482,5.5,0.916666666666667,46,3987.80571346418,1,1.34166666666667,1079.29166666667,41,3.99774393956265,0,0,0,0,0,0,0,8.57142857142857,0.283980900052329,2.5,1792.54487179487,9251.07142857143,1572.76904761905,11.5,0.882034188285469,0.117965811714531,3.99774393956265,33492.8571428571,0.785573345677914,1,"105"
"451",55479,70.1022944550669,645.717017208413,560.868068833652,1276.68738049713,1.79982435776941,12.2333333333333,0.193139083139083,7,0.714285714285714,46,2972.97961338794,1,1.85790408525755,1415.19005328597,288,3.85621146558747,0,0,0,0,0,0,0,18.7666666666667,0.490521148266639,2.77489903614904,1809.59751271876,26558.4,6345.93777777778,34.8666666666667,0.815877477680123,0.184122522319877,3.85621146558747,90206.6666666667,0.83734256568326,1,"106"
"454",55498,73.6137339055794,202.56652360515,488.560801144492,764.741058655222,1.43160582777482,16.3793103448276,0.131128409961007,7,0.714285714285714,46,3424.69729516053,0,1.48723404255319,750.895744680851,179.5,5.26987779782253,1,1,0,0,1,1,0,16.2068965517241,0.326291248171556,2.27589869281046,1074.02386249372,12169.6896551724,4436.45804597701,24.1034482758621,0.763961938007371,0.236038061992629,5.26987779782253,72531.0344827586,0.550144015534589,1,"31"
"463",56194,32.5142555438226,421.32206969377,557.78141499472,1011.61774023231,0.832481796313867,20.1304347826087,0.436869092769226,5.33333333333333,0.694444444444444,38,5446.01987702606,0,3.31118881118881,1613.43356643357,164.5,6.50054197735783,1,1,1,0,1,1,1,12.4347826086957,0.705377855184093,4.1678377432382,1977.65302873455,20062.6956521739,2520.89927536232,41.1739130434783,0.890623880120168,0.109376119879832,6.50054197735783,119043.47826087,0.595213060529425,1,"116"
"464",56206,157.569696969697,782.709090909091,636.587878787879,1576.86666666667,1.07829055957977,10.4444444444444,0.328278511611845,1.33333333333333,1,38,4097.1965517979,0,1.96428571428571,1892.69047619048,328,3.11896692129684,0,0,0,0,0,0,0,9.33333333333333,0.309891905480141,3.08412698412698,2740.50126984127,17665.1111111111,3191.0487654321,18.3333333333333,0.913174848992464,0.0868251510075364,3.11896692129684,54683.3333333333,0.847448190282265,1,"94"
"465",56229,60.7945544554455,856.443069306931,523.873762376238,1441.11138613861,1.22462114043766,5.26315789473684,0.470739348370927,6,0.793650793650794,37,4079.39461920644,0,3.232,2234.016,27.9666666666667,4.94523834363462,1,0,0,0,1,0,0,6.57894736842105,0.757072605756816,3.98195488721805,2657.71365914787,14697.4736842105,993.018421052632,21.2631578947368,0.940722578594894,0.0592774214051064,4.94523834363462,62526.3157894737,0.817936558634851,1,"63"
"467",56350,116.596428571429,582.610714285714,521.635714285714,1220.84285714286,1.07404958340576,10.125,0.192612595737596,3,1,36,4120.08172083272,1,2.45614035087719,1776,184,4.70867003563534,1,0,0,0,1,0,0,7.125,0.595247113997114,3.36573129251701,2334.63409863946,12654,1809.91041666667,17.5,0.898408638048729,0.101591361951271,4.70867003563534,51587.5,0.67578934092892,1,"107"
"468",56353,109.304347826087,400.521739130435,652.739130434783,1162.5652173913,0.991414812892063,5,0.555555555555556,1,1,35,5007.54797497783,1,1.76923076923077,983.692307692308,21.6333333333333,5.61880624171907,1,1,0,0,1,1,0,4.33333333333333,0.25,2.625,1181.5,4262.66666666667,311.327777777778,7.66666666666667,0.915831776092143,0.0841682239078569,5.61880624171907,20243.3333333333,0.38178299620758,1,"108"
"470",56383,44.3740458015267,366.648854961832,514.351145038168,925.374045801527,1.17052047533987,7.46428571428571,0.477610286538858,6.33333333333333,0.738095238095238,35,3764.20486344574,0,1.16272189349112,896.701183431953,42.225,4.08044785332126,0,0,0,0,0,0,0,12.0714285714286,0.122943749024576,2.05555555555556,1321.20317460317,10824.4642857143,1996.44166666667,14.0357142857143,0.886679956626541,0.113320043373459,4.08044785332126,40125,0.742860702558993,1,"23"
"471",56528,44.5142857142857,458.043697478992,579.213445378151,1081.77142857143,0.924118916744172,27.5,0.172789585221527,2.66666666666667,0.333333333333333,34,4727.1150948653,0,4.47368421052632,2055.54135338346,123,7.08188862584073,1,1,1,1,1,1,1,11.0833333333333,0.775396825396825,5.18521686646687,2323.24085671273,22782.25,2210.93888888889,49.5833333333333,0.923619604378552,0.0763803956214485,7.08188862584073,137700,0.496851313278975,1,"82"
"478",56665,47.35303514377,726.728434504792,366.945686900958,1141.02715654952,0.861789100178197,9.42857142857143,0.267427050104792,6.66666666666667,0.698412698412698,32,5322.59935815482,0,3.03883495145631,1589.41747572816,38.2416666666667,6.26475551607912,1,1,1,0,1,1,1,7.35714285714286,0.648317357245929,4.24264455782313,2034.0431547619,11693.5714285714,1365.65178571429,22.3571428571429,0.910030125814333,0.0899698741856673,6.26475551607912,59585.7142857143,0.695579643098411,1,"123"
"479",56697,38.6735112936345,493.046201232033,660.85112936345,1192.57084188912,1.26199647895124,29.9565217391304,0.19076661333286,5,0.777777777777778,32,4045.03593460024,1,2.69806094182825,1677.3296398892,193,5.03828131673002,1,0,0,0,1,0,0,15.695652173913,0.697362746472654,3.42436211486723,2047.04944968359,26326.7826086957,4234.22173913043,42.3478260869565,0.864505640429823,0.135494359570177,5.03828131673002,123408.695652174,0.77024009676099,1,"109"
"481",56805,19.9857312722949,665.058263971463,468.234244946492,1153.27824019025,1.01285585886184,19.5333333333333,0.392090320307712,3.66666666666667,0.7,30,5142.18760161758,0,4.94705882352941,2386.97647058824,151.5,6.68371630501836,1,1,1,1,1,1,1,11.3333333333333,0.857602397602398,5.5986075036075,2721.94174936175,27052.4,2598.97333333333,56.0666666666667,0.917659829026141,0.0823401709738586,6.68371630501836,164896.666666667,0.677175720414611,1,"38"
"484",56896,52.2147239263804,391.590490797546,653.423312883436,1097.22852760736,0.963787876637728,24.3333333333333,0.185298812333749,4.66666666666667,0.777777777777778,28,4508.75883198493,0,1.81111111111111,1173.825,64,4.72623745632755,1,0,0,0,1,0,0,20,0.473381867144487,2.75583983917317,1635.51775277192,23476.5,4421.29722222222,36.2222222222222,0.858362935350748,0.141637064649252,4.72623745632755,100555.555555556,0.748522688733225,1,"95"
"487",56979,25.787269681742,416.767169179229,546.79229480737,989.346733668342,1.33521903566851,20.95,0.140455584326274,5,0.733333333333333,27,3808.57768000316,0,2.82938388625592,1513.336492891,103.95,5.88240651310666,1,1,1,0,1,1,1,10.55,0.635506588999236,3.86146236804132,2015.8956121364,15965.7,2258.86333333333,29.85,0.895810822127541,0.104189177872459,5.88240651310666,87830,0.561784144292895,1,"100"
"488",56980,66.7036144578313,381.448192771084,706.327710843373,1154.47951807229,1.41215606266509,19,0.157226177571334,4.66666666666667,0.766666666666667,27,3255.13184149068,0,2.15025906735751,1636.31088082902,174.5,4.43904699086315,0,0,0,0,0,0,0,10.7222222222222,0.605754743622391,3.10044091710758,2245.95520282187,17544.8888888889,2347.6,23.0555555555556,0.894668843919628,0.105331156080372,4.43904699086315,67988.8888888889,0.704643820273376,1,"124"
"489",56991,75.6913580246914,434.956790123457,723.574074074074,1234.22222222222,0.991210152213248,18.6666666666667,0.19194338503263,3,0.333333333333333,27,4225.90983035103,0,1.90588235294118,1465.96470588235,17.1166666666667,4.32655669513899,0,0,0,0,0,0,0,14.1666666666667,0.526743681155446,2.89116161616162,2054.29583333333,20767.8333333333,1908.73888888889,27,0.917499781791932,0.0825002182080679,4.32655669513899,74850,0.7281831755799,1,"10"
"493",57095,9.38983050847458,291.457627118644,381.237288135593,682.084745762712,1.53095108965938,2.4,0.426666666666667,3.66666666666667,0.777777777777778,22,3136.24548768857,1,1.01724137931034,672.948275862069,46.4,5.21457873750311,1,1,0,0,1,1,0,3.86666666666667,0.0111111111111111,2,992,2602.06666666667,204.746740740741,3.93333333333333,0.940702665679073,0.0592973343209268,5.21457873750311,10840,0.425523585794111,1,"110"
"495",57124,126.797136038186,637.479713603819,473.059665871122,1237.33651551313,1.20243770608861,13.2,0.173564868439094,5,0.793650793650794,21,3522.53549852626,1,1.80603448275862,1453.07327586207,175,4.15755908149417,0,0,0,0,0,0,0,11.6,0.390198812625283,3.02713032581454,2113.80469924812,16855.65,2561.16458333333,20.95,0.884773996005854,0.115226003994146,4.15755908149417,62975,0.776760388856091,1,"112"
"496",57131,49.5526315789474,368.766917293233,393.139097744361,811.458646616541,1.15223625423702,10.7647058823529,0.228931852461264,4.66666666666667,0.904761904761905,21,4169.08193432059,0,1.64197530864198,921.611111111111,93,5.22584038897486,1,1,0,0,1,1,0,9.52941176470588,0.408714977832625,2.66470588235294,1431.96568627451,8782.41176470588,2339.37058823529,15.6470588235294,0.817353846681931,0.182646153318069,5.22584038897486,44594.1176470588,0.588914632086072,1,"61"
"497",57135,67.5518207282913,289.862745098039,476.771708683473,834.186274509804,1.20109438215243,21.4736842105263,0.179301536295111,4.66666666666667,0.777777777777778,21,3780.2924025414,1,1.77611940298507,1010.33830845771,122,5.25748856435366,1,1,0,0,1,1,0,21.1578947368421,0.46807261653708,2.70725079014553,1465.96323355008,21376.6315789474,4204.21052631579,37.5789473684211,0.839377905418299,0.160622094581701,5.25748856435366,112863.157894737,0.485050163316242,1,"113"
"499",57243,31.6979695431472,408.116751269036,422.015228426396,861.829949238579,1.13231062320091,17.125,0.19528724707553,5.5,0.633333333333333,20,4601.51372606876,0,1.29605263157895,948.5,268,3.6079518880411,0,0,0,0,0,0,0,19,0.205929130405423,2.40104166666667,1536.99895833333,18021.5,6895.215625,24.625,0.731520246101958,0.268479753898042,3.6079518880411,70000,0.854507733239572,1,"55"
